,Path,ImageId,Image Size,Voxel Size in mm,Dimension
533,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/156.img.nii.gz,Imagecas_156.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
534,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/125.img.nii.gz,Imagecas_125.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
535,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/52.img.nii.gz,Imagecas_52.img.nii.gz,"(512, 512, 275)","(0.36328125, 0.36328125, 0.5)",3
536,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/103.img.nii.gz,Imagecas_103.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
537,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/35.img.nii.gz,Imagecas_35.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
538,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/53.img.nii.gz,Imagecas_53.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
539,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/29.img.nii.gz,Imagecas_29.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
540,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/128.img.nii.gz,Imagecas_128.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
541,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/152.img.nii.gz,Imagecas_152.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
542,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/42.img.nii.gz,Imagecas_42.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
543,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/98.img.nii.gz,Imagecas_98.img.nii.gz,"(512, 512, 263)","(0.337890625, 0.337890625, 0.5)",3
544,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/72.img.nii.gz,Imagecas_72.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
545,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/75.img.nii.gz,Imagecas_75.img.nii.gz,"(512, 512, 275)","(0.390625, 0.390625, 0.5)",3
546,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/86.img.nii.gz,Imagecas_86.img.nii.gz,"(512, 512, 248)","(0.359375, 0.359375, 0.5)",3
547,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/95.img.nii.gz,Imagecas_95.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
548,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/170.img.nii.gz,Imagecas_170.img.nii.gz,"(512, 512, 275)","(0.333984375, 0.333984375, 0.5)",3
549,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/146.img.nii.gz,Imagecas_146.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
550,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/16.img.nii.gz,Imagecas_16.img.nii.gz,"(512, 512, 275)","(0.390625, 0.390625, 0.5)",3
551,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/190.img.nii.gz,Imagecas_190.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
552,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/183.img.nii.gz,Imagecas_183.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
553,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/49.img.nii.gz,Imagecas_49.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
554,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/121.img.nii.gz,Imagecas_121.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
555,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/20.img.nii.gz,Imagecas_20.img.nii.gz,"(512, 512, 275)","(0.40625, 0.40625, 0.5)",3
556,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/182.img.nii.gz,Imagecas_182.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
557,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/167.img.nii.gz,Imagecas_167.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
558,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/94.img.nii.gz,Imagecas_94.img.nii.gz,"(512, 512, 249)","(0.361328125, 0.361328125, 0.5)",3
559,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/36.img.nii.gz,Imagecas_36.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
560,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/89.img.nii.gz,Imagecas_89.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
561,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/123.img.nii.gz,Imagecas_123.img.nii.gz,"(512, 512, 275)","(0.38671875, 0.38671875, 0.5)",3
562,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/9.img.nii.gz,Imagecas_9.img.nii.gz,"(512, 512, 275)","(0.390625, 0.390625, 0.5)",3
563,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/27.img.nii.gz,Imagecas_27.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
564,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/85.img.nii.gz,Imagecas_85.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
565,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/47.img.nii.gz,Imagecas_47.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
566,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/66.img.nii.gz,Imagecas_66.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
567,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/73.img.nii.gz,Imagecas_73.img.nii.gz,"(512, 512, 221)","(0.318359375, 0.318359375, 0.5)",3
568,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/160.img.nii.gz,Imagecas_160.img.nii.gz,"(512, 512, 219)","(0.318359375, 0.318359375, 0.5)",3
569,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/191.img.nii.gz,Imagecas_191.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
570,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/90.img.nii.gz,Imagecas_90.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
571,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/169.img.nii.gz,Imagecas_169.img.nii.gz,"(512, 512, 259)","(0.3671875, 0.3671875, 0.5)",3
572,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/19.img.nii.gz,Imagecas_19.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
573,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/120.img.nii.gz,Imagecas_120.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
574,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/78.img.nii.gz,Imagecas_78.img.nii.gz,"(512, 512, 259)","(0.427734375, 0.427734375, 0.5)",3
575,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/101.img.nii.gz,Imagecas_101.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
576,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/117.img.nii.gz,Imagecas_117.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
577,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/82.img.nii.gz,Imagecas_82.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
578,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/2.img.nii.gz,Imagecas_2.img.nii.gz,"(512, 512, 275)","(0.37109375, 0.37109375, 0.5)",3
579,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/147.img.nii.gz,Imagecas_147.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
580,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/100.img.nii.gz,Imagecas_100.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
581,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/48.img.nii.gz,Imagecas_48.img.nii.gz,"(512, 512, 229)","(0.3359375, 0.3359375, 0.5)",3
582,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/172.img.nii.gz,Imagecas_172.img.nii.gz,"(512, 512, 275)","(0.419921875, 0.419921875, 0.5)",3
583,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/193.img.nii.gz,Imagecas_193.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
584,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/17.img.nii.gz,Imagecas_17.img.nii.gz,"(512, 512, 275)","(0.4296875, 0.4296875, 0.5)",3
585,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/112.img.nii.gz,Imagecas_112.img.nii.gz,"(512, 512, 241)","(0.30859375, 0.30859375, 0.5)",3
586,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/196.img.nii.gz,Imagecas_196.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
587,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/119.img.nii.gz,Imagecas_119.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
588,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/4.img.nii.gz,Imagecas_4.img.nii.gz,"(512, 512, 259)","(0.341796875, 0.341796875, 0.5)",3
589,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/184.img.nii.gz,Imagecas_184.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
590,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/194.img.nii.gz,Imagecas_194.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
591,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/8.img.nii.gz,Imagecas_8.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
592,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/141.img.nii.gz,Imagecas_141.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
593,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/46.img.nii.gz,Imagecas_46.img.nii.gz,"(512, 512, 275)","(0.32421875, 0.32421875, 0.5)",3
594,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/195.img.nii.gz,Imagecas_195.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
595,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/129.img.nii.gz,Imagecas_129.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
596,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/135.img.nii.gz,Imagecas_135.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
597,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/56.img.nii.gz,Imagecas_56.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
598,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/122.img.nii.gz,Imagecas_122.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
599,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/176.img.nii.gz,Imagecas_176.img.nii.gz,"(512, 512, 249)","(0.318359375, 0.318359375, 0.5)",3
600,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/165.img.nii.gz,Imagecas_165.img.nii.gz,"(512, 512, 275)","(0.3984375, 0.3984375, 0.5)",3
601,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/124.img.nii.gz,Imagecas_124.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
602,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/32.img.nii.gz,Imagecas_32.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
603,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/23.img.nii.gz,Imagecas_23.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
604,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/168.img.nii.gz,Imagecas_168.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
605,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/154.img.nii.gz,Imagecas_154.img.nii.gz,"(512, 512, 206)","(0.3359375, 0.3359375, 0.5)",3
606,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/99.img.nii.gz,Imagecas_99.img.nii.gz,"(512, 512, 275)","(0.39453125, 0.39453125, 0.5)",3
607,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/113.img.nii.gz,Imagecas_113.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
608,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/198.img.nii.gz,Imagecas_198.img.nii.gz,"(512, 512, 275)","(0.40234375, 0.40234375, 0.5)",3
609,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/58.img.nii.gz,Imagecas_58.img.nii.gz,"(512, 512, 206)","(0.3515625, 0.3515625, 0.5)",3
610,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/107.img.nii.gz,Imagecas_107.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
611,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/164.img.nii.gz,Imagecas_164.img.nii.gz,"(512, 512, 239)","(0.341796875, 0.341796875, 0.5)",3
612,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/138.img.nii.gz,Imagecas_138.img.nii.gz,"(512, 512, 275)","(0.404296875, 0.404296875, 0.5)",3
613,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/28.img.nii.gz,Imagecas_28.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
614,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/178.img.nii.gz,Imagecas_178.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
615,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/199.img.nii.gz,Imagecas_199.img.nii.gz,"(512, 512, 263)","(0.318359375, 0.318359375, 0.5)",3
616,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/108.img.nii.gz,Imagecas_108.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
617,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/116.img.nii.gz,Imagecas_116.img.nii.gz,"(512, 512, 206)","(0.359375, 0.359375, 0.5)",3
618,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/37.img.nii.gz,Imagecas_37.img.nii.gz,"(512, 512, 275)","(0.36328125, 0.36328125, 0.5)",3
619,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/131.img.nii.gz,Imagecas_131.img.nii.gz,"(512, 512, 247)","(0.390625, 0.390625, 0.5)",3
620,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/54.img.nii.gz,Imagecas_54.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
621,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/142.img.nii.gz,Imagecas_142.img.nii.gz,"(512, 512, 275)","(0.388671875, 0.388671875, 0.5)",3
622,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/15.img.nii.gz,Imagecas_15.img.nii.gz,"(512, 512, 206)","(0.357421875, 0.357421875, 0.5)",3
623,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/13.img.nii.gz,Imagecas_13.img.nii.gz,"(512, 512, 241)","(0.34765625, 0.34765625, 0.5)",3
624,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/77.img.nii.gz,Imagecas_77.img.nii.gz,"(512, 512, 261)","(0.37109375, 0.37109375, 0.5)",3
625,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/159.img.nii.gz,Imagecas_159.img.nii.gz,"(512, 512, 275)","(0.36328125, 0.36328125, 0.5)",3
626,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/143.img.nii.gz,Imagecas_143.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
627,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/11.img.nii.gz,Imagecas_11.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
628,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/93.img.nii.gz,Imagecas_93.img.nii.gz,"(512, 512, 206)","(0.349609375, 0.349609375, 0.5)",3
629,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/136.img.nii.gz,Imagecas_136.img.nii.gz,"(512, 512, 249)","(0.318359375, 0.318359375, 0.5)",3
630,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/69.img.nii.gz,Imagecas_69.img.nii.gz,"(512, 512, 245)","(0.34375, 0.34375, 0.5)",3
631,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/14.img.nii.gz,Imagecas_14.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
632,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/61.img.nii.gz,Imagecas_61.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
633,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/87.img.nii.gz,Imagecas_87.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
634,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/18.img.nii.gz,Imagecas_18.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
635,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/161.img.nii.gz,Imagecas_161.img.nii.gz,"(512, 512, 233)","(0.36328125, 0.36328125, 0.5)",3
636,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/186.img.nii.gz,Imagecas_186.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
637,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/25.img.nii.gz,Imagecas_25.img.nii.gz,"(512, 512, 245)","(0.4140625, 0.4140625, 0.5)",3
638,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/197.img.nii.gz,Imagecas_197.img.nii.gz,"(512, 512, 229)","(0.318359375, 0.318359375, 0.5)",3
639,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/96.img.nii.gz,Imagecas_96.img.nii.gz,"(512, 512, 247)","(0.318359375, 0.318359375, 0.5)",3
640,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/368.img.nii.gz,Imagecas_368.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
641,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/255.img.nii.gz,Imagecas_255.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
642,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/310.img.nii.gz,Imagecas_310.img.nii.gz,"(512, 512, 233)","(0.3359375, 0.3359375, 0.5)",3
643,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/317.img.nii.gz,Imagecas_317.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
644,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/307.img.nii.gz,Imagecas_307.img.nii.gz,"(512, 512, 275)","(0.4140625, 0.4140625, 0.5)",3
645,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/391.img.nii.gz,Imagecas_391.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
646,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/246.img.nii.gz,Imagecas_246.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
647,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/398.img.nii.gz,Imagecas_398.img.nii.gz,"(512, 512, 261)","(0.359375, 0.359375, 0.5)",3
648,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/239.img.nii.gz,Imagecas_239.img.nii.gz,"(512, 512, 275)","(0.41796875, 0.41796875, 0.5)",3
649,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/363.img.nii.gz,Imagecas_363.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
650,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/303.img.nii.gz,Imagecas_303.img.nii.gz,"(512, 512, 187)","(0.357421875, 0.357421875, 0.5)",3
651,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/381.img.nii.gz,Imagecas_381.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
652,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/251.img.nii.gz,Imagecas_251.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
653,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/211.img.nii.gz,Imagecas_211.img.nii.gz,"(512, 512, 275)","(0.337890625, 0.337890625, 0.5)",3
654,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/352.img.nii.gz,Imagecas_352.img.nii.gz,"(512, 512, 275)","(0.4296875, 0.4296875, 0.5)",3
655,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/226.img.nii.gz,Imagecas_226.img.nii.gz,"(512, 512, 255)","(0.365234375, 0.365234375, 0.5)",3
656,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/232.img.nii.gz,Imagecas_232.img.nii.gz,"(512, 512, 231)","(0.384765625, 0.384765625, 0.5)",3
657,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/262.img.nii.gz,Imagecas_262.img.nii.gz,"(512, 512, 275)","(0.41796875, 0.41796875, 0.5)",3
658,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/354.img.nii.gz,Imagecas_354.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
659,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/340.img.nii.gz,Imagecas_340.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
660,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/375.img.nii.gz,Imagecas_375.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
661,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/357.img.nii.gz,Imagecas_357.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
662,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/392.img.nii.gz,Imagecas_392.img.nii.gz,"(512, 512, 206)","(0.396484375, 0.396484375, 0.5)",3
663,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/277.img.nii.gz,Imagecas_277.img.nii.gz,"(512, 512, 275)","(0.3984375, 0.3984375, 0.5)",3
664,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/349.img.nii.gz,Imagecas_349.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
665,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/261.img.nii.gz,Imagecas_261.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
666,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_201-400/201-400/240.img.nii.gz,Imagecas_240.img.nii.gz,"(512, 512, 223)","(0.328125, 0.328125, 0.5)",3
